"id","year","temperaturamnimaextrema_acum","latitud","longitud","geom"
1752,"2012",13.6,23.178333,-109.70167,POINT (-109.70166778564453 23.178333282470703)
1753,"2012",13.6,23.597221,-109.58611,POINT (-109.58611297607422 23.59722137451172)
1754,"2012",13.6,26.88889,-111.98444,POINT (-111.98444366455078 26.88888931274414)
1755,"2012",13.7,18.033333,-99.041115,POINT (-99.0411148071289 18.03333282470703)
1756,"2012",13.7,18.68,-99.46361,POINT (-99.46360778808594 18.68000030517578)
1757,"2012",13.7,22.988611,-99.145,POINT (-99.1449966430664 22.988611221313477)
1758,"2012",13.7,23.5625,-99.025,POINT (-99.0250015258789 23.5625)
1759,"2012",13.7,24.936111,-106.975,POINT (-106.9749984741211 24.936111450195312)
1760,"2012",13.7,27.481388,-109.93806,POINT (-109.93805694580078 27.481388092041016)
1761,"2012",13.7,29.098888,-110.95417,POINT (-110.95417022705078 29.098888397216797)
1762,"2012",13.8,16.503334,-96.10833,POINT (-96.10832977294922 16.503334045410156)
1763,"2012",13.8,16.636667,-95.959724,POINT (-95.95972442626953 16.636667251586914)
1764,"2012",13.8,18.144444,-95.29583,POINT (-95.29582977294922 18.14444351196289)
1765,"2012",13.8,18.295279,-99.4775,POINT (-99.47750091552734 18.295278549194336)
1766,"2012",13.8,19.17639,-100.21639,POINT (-100.21639251708984 19.176389694213867)
1767,"2012",13.8,19.673056,-90.47361,POINT (-90.4736099243164 19.67305564880371)
1768,"2012",13.8,20.546389,-89.84944,POINT (-89.84944152832031 20.546388626098633)
1769,"2012",13.8,20.855,-87.87028,POINT (-87.87027740478516 20.854999542236328)
1770,"2012",13.8,22.533333,-99.333336,POINT (-99.33333587646484 22.53333282470703)
1771,"2012",13.8,23.075,-110.02583,POINT (-110.02583312988281 23.075000762939453)
1772,"2012",13.8,23.54889,-98.90389,POINT (-98.90389251708984 23.54888916015625)
1773,"2012",13.8,23.766666,-98.2,POINT (-98.19999694824219 23.766666412353516)
1774,"2012",13.8,24.268888,-106.51972,POINT (-106.51972198486328 24.268888473510742)
1775,"2012",13.8,24.847221,-98.15833,POINT (-98.15833282470703 24.84722137451172)
1776,"2012",13.8,25.734722,-111.26945,POINT (-111.26944732666016 25.734722137451172)
1777,"2012",13.9,17.14,-92.714165,POINT (-92.71416473388672 17.139999389648438)
1778,"2012",13.9,18.204445,-99.1825,POINT (-99.18250274658203 18.204444885253906)
1779,"2012",13.9,22.794167,-98.71611,POINT (-98.71611022949219 22.794166564941406)
1780,"2012",13.9,23.084167,-98.7875,POINT (-98.7874984741211 23.08416748046875)
1781,"2012",13.9,24.748056,-107.43444,POINT (-107.43444061279297 24.748056411743164)
1782,"2012",14.0,16.796944,-93.265274,POINT (-93.26527404785156 16.79694366455078)
1783,"2012",14.0,17.540277,-98.59055,POINT (-98.5905532836914 17.5402774810791)
1784,"2012",14.0,18.487778,-99.306114,POINT (-99.30611419677734 18.487777709960938)
1785,"2012",14.0,18.77861,-99.32361,POINT (-99.3236083984375 18.778610229492188)
1786,"2012",14.0,20.266666,-103.425,POINT (-103.42500305175781 20.266666412353516)
1787,"2012",14.0,20.4275,-97.78667,POINT (-97.78666687011719 20.427499771118164)
1788,"2012",14.0,21.87,-98.683334,POINT (-98.68333435058594 21.8700008392334)
1789,"2012",14.0,22.36111,-104.43166,POINT (-104.4316635131836 22.36111068725586)
1790,"2012",14.0,22.433332,-105.17083,POINT (-105.17082977294922 22.433332443237305)
1791,"2012",14.0,23.022778,-99.094444,POINT (-99.09444427490234 23.022777557373047)
1792,"2012",14.0,23.5625,-106.46667,POINT (-106.46666717529297 23.5625)
1793,"2012",14.0,24.765556,-107.70306,POINT (-107.70305633544922 24.76555633544922)
1794,"2012",14.1,18.529167,-99.07,POINT (-99.06999969482422 18.52916717529297)
1795,"2012",14.1,19.450556,-104.35917,POINT (-104.35916900634766 19.4505558013916)
1796,"2012",14.1,20.29,-103.18916,POINT (-103.18916320800781 20.290000915527344)
1797,"2012",14.1,21.105,-89.45361,POINT (-89.45361328125 21.104999542236328)
1798,"2012",14.1,21.408056,-88.505,POINT (-88.50499725341797 21.408056259155273)
1799,"2012",14.1,22.818333,-105.305,POINT (-105.30500030517578 22.81833267211914)
1800,"2012",14.1,23.144444,-98.751114,POINT (-98.75111389160156 23.14444351196289)
1801,"2012",14.1,26.8275,-102.725,POINT (-102.7249984741211 26.827499389648438)
1802,"2012",14.2,16.909445,-91.73028,POINT (-91.73027801513672 16.90944480895996)
1803,"2012",14.2,17.838612,-96.3675,POINT (-96.36750030517578 17.838611602783203)
1804,"2012",14.2,18.612223,-98.468056,POINT (-98.46805572509766 18.61222267150879)
1805,"2012",14.2,18.705833,-99.09389,POINT (-99.09388732910156 18.705833435058594)
1806,"2012",14.2,19.119167,-99.55194,POINT (-99.55194091796875 19.11916732788086)
1807,"2012",14.2,19.359722,-104.0925,POINT (-104.09249877929688 19.359722137451172)
1808,"2012",14.2,19.914444,-104.063614,POINT (-104.06361389160156 19.914443969726562)
1809,"2012",14.2,20.032223,-88.54195,POINT (-88.54194641113281 20.032222747802734)
1810,"2012",14.2,20.492777,-89.71222,POINT (-89.71221923828125 20.49277687072754)
1811,"2012",14.2,20.988333,-87.204445,POINT (-87.2044448852539 20.988332748413086)
1812,"2012",14.2,21.115833,-104.26083,POINT (-104.26083374023438 21.115833282470703)
1813,"2012",14.2,21.239445,-98.003334,POINT (-98.00333404541016 21.239444732666016)
1814,"2012",14.2,21.372778,-98.65528,POINT (-98.65528106689453 21.372777938842773)
1815,"2012",14.2,21.633333,-99.25833,POINT (-99.25833129882812 21.633333206176758)
1816,"2012",14.2,22.571667,-99.021385,POINT (-99.0213851928711 22.571666717529297)
1817,"2012",14.2,23.968056,-106.60833,POINT (-106.60832977294922 23.968055725097656)
1818,"2012",14.2,24.44111,-98.49167,POINT (-98.49166870117188 24.441110610961914)
1819,"2012",14.2,25.5625,-108.46111,POINT (-108.46111297607422 25.5625)
1820,"2012",14.3,17.7475,-98.65305,POINT (-98.6530532836914 17.747499465942383)
1821,"2012",14.3,18.725834,-99.46917,POINT (-99.46916961669922 18.725833892822266)
1822,"2012",14.3,18.813055,-88.57278,POINT (-88.5727767944336 18.81305503845215)
1823,"2012",14.3,19.929167,-96.85555,POINT (-96.85555267333984 19.929166793823242)
1824,"2012",14.3,20.492777,-90.0775,POINT (-90.07749938964844 20.49277687072754)
1825,"2012",14.3,21.785,-98.91778,POINT (-98.91777801513672 21.78499984741211)
1826,"2012",14.3,22.118055,-99.166664,POINT (-99.16666412353516 22.11805534362793)
1827,"2012",14.3,24.134722,-110.33611,POINT (-110.33611297607422 24.134721755981445)
1828,"2012",14.3,24.618055,-106.816666,POINT (-106.81666564941406 24.61805534362793)
1829,"2012",14.4,16.30889,-92.486115,POINT (-92.48611450195312 16.308889389038086)
1830,"2012",14.4,19.845,-90.27,POINT (-90.2699966430664 19.844999313354492)
1831,"2012",14.4,19.956112,-88.94833,POINT (-88.94833374023438 19.956111907958984)
1832,"2012",14.4,20.291111,-89.39472,POINT (-89.39472198486328 20.29111099243164)
1833,"2012",14.5,15.346666,-92.47611,POINT (-92.47611236572266 15.34666633605957)
1834,"2012",14.5,16.691944,-93.56306,POINT (-93.56305694580078 16.691944122314453)
1835,"2012",14.5,17.428333,-93.02861,POINT (-93.02861022949219 17.428333282470703)
1836,"2012",14.5,18.338055,-99.64667,POINT (-99.64666748046875 18.338054656982422)
1837,"2012",14.5,18.600555,-88.80972,POINT (-88.80972290039062 18.600555419921875)
1838,"2012",14.5,19.241667,-103.96611,POINT (-103.96611022949219 19.241666793823242)
1839,"2012",14.5,19.312222,-103.72611,POINT (-103.72611236572266 19.31222152709961)
1840,"2012",14.5,19.45,-96.54417,POINT (-96.5441665649414 19.450000762939453)
1841,"2012",14.5,20.14,-97.20111,POINT (-97.20111083984375 20.139999389648438)
1842,"2012",14.5,21.385555,-98.990555,POINT (-98.99055480957031 21.385555267333984)
1843,"2012",14.5,21.7425,-98.160835,POINT (-98.16083526611328 21.74250030517578)
1844,"2012",14.5,23.680555,-109.69722,POINT (-109.69721984863281 23.68055534362793)
1845,"2012",14.5,24.206388,-99.02111,POINT (-99.02111053466797 24.206388473510742)
1846,"2012",14.5,25.466667,-108.083336,POINT (-108.08333587646484 25.46666717529297)
1847,"2012",14.5,25.469444,-108.09167,POINT (-108.09166717529297 25.469444274902344)
1848,"2012",14.6,15.693611,-92.16111,POINT (-92.1611099243164 15.693611145019531)
1849,"2012",14.6,21.504168,-98.56472,POINT (-98.5647201538086 21.504167556762695)
1850,"2012",14.6,22.255278,-104.51611,POINT (-104.51611328125 22.255277633666992)
1851,"2012",14.6,22.852222,-99.12,POINT (-99.12000274658203 22.852222442626953)
1852,"2012",14.6,22.955555,-97.93584,POINT (-97.93583679199219 22.955554962158203)
1853,"2012",14.7,17.655,-99.525276,POINT (-99.52527618408203 17.655000686645508)
1854,"2012",14.7,19.225,-104.23222,POINT (-104.23222351074219 19.225000381469727)
1855,"2012",14.7,19.359444,-89.58111,POINT (-89.58110809326172 19.35944366455078)
1856,"2012",14.7,20.070555,-89.04389,POINT (-89.04389190673828 20.070554733276367)
1857,"2012",14.7,20.197222,-90.12222,POINT (-90.12222290039062 20.197221755981445)
1858,"2012",14.7,21.326666,-98.83889,POINT (-98.8388900756836 21.3266658782959)
1859,"2012",14.7,23.28861,-109.437775,POINT (-109.43777465820312 23.288610458374023)
1860,"2012",14.7,23.340555,-106.240555,POINT (-106.24055480957031 23.34055519104004)
1861,"2012",14.8,16.163055,-93.076385,POINT (-93.07638549804688 16.163055419921875)
1862,"2012",14.8,17.208334,-100.757225,POINT (-100.7572250366211 17.20833396911621)
1863,"2012",14.8,18.245277,-99.66194,POINT (-99.66194152832031 18.245277404785156)
1864,"2012",14.8,18.295555,-98.81555,POINT (-98.8155517578125 18.295555114746094)
1865,"2012",14.8,19.022223,-96.61389,POINT (-96.6138916015625 19.0222225189209)
1866,"2012",14.8,19.117777,-103.74555,POINT (-103.74555206298828 19.11777687072754)
1867,"2012",14.8,19.601944,-90.28167,POINT (-90.28166961669922 19.601943969726562)
1868,"2012",14.8,21.15361,-98.38917,POINT (-98.38916778564453 21.153610229492188)
1869,"2012",14.8,21.170834,-98.27917,POINT (-98.27916717529297 21.170833587646484)
1870,"2012",14.8,21.208055,-88.8,POINT (-88.80000305175781 21.20805549621582)
1871,"2012",14.8,21.471666,-98.971664,POINT (-98.97166442871094 21.47166633605957)
1872,"2012",14.8,21.734722,-98.95,POINT (-98.94999694824219 21.734722137451172)
1873,"2012",14.8,21.8925,-98.29,POINT (-98.29000091552734 21.892499923706055)
1874,"2012",14.8,22.246944,-99.120834,POINT (-99.12083435058594 22.246944427490234)
1875,"2012",14.8,22.72139,-97.92139,POINT (-97.92138671875 22.721389770507812)
1876,"2012",14.8,22.846111,-98.72945,POINT (-98.72944641113281 22.846111297607422)
1877,"2012",14.8,24.080278,-109.994446,POINT (-109.99444580078125 24.080278396606445)
1878,"2012",14.8,25.343056,-107.22083,POINT (-107.22083282470703 25.343055725097656)
1879,"2012",14.9,16.716667,-95.0,POINT (-95 16.71666717529297)
1880,"2012",14.9,18.390833,-92.88333,POINT (-92.88333129882812 18.390832901000977)
1881,"2012",14.9,20.1,-97.41028,POINT (-97.4102783203125 20.100000381469727)
1882,"2012",14.9,21.236666,-87.93694,POINT (-87.93694305419922 21.236665725708008)
1883,"2012",14.9,21.329166,-97.8775,POINT (-97.87750244140625 21.329166412353516)
1884,"2012",14.9,21.976667,-97.99084,POINT (-97.99083709716797 21.976667404174805)
1885,"2012",14.9,22.42389,-98.422775,POINT (-98.42277526855469 22.42388916015625)
1886,"2012",14.9,27.248888,-109.058334,POINT (-109.05833435058594 27.24888801574707)
1887,"2012",15.0,15.7086115,-92.20861,POINT (-92.20861053466797 15.708611488342285)
1888,"2012",15.0,16.288889,-92.42834,POINT (-92.42833709716797 16.288888931274414)
1889,"2012",15.0,16.722778,-93.015,POINT (-93.01499938964844 16.7227783203125)
1890,"2012",15.0,19.15,-102.225,POINT (-102.2249984741211 19.149999618530273)
1891,"2012",15.0,19.5125,-90.410835,POINT (-90.41083526611328 19.512500762939453)
1892,"2012",15.0,20.193333,-88.36611,POINT (-88.3661117553711 20.19333267211914)
1893,"2012",15.0,20.244167,-89.32472,POINT (-89.32472229003906 20.24416732788086)
1894,"2012",15.0,20.929445,-97.67944,POINT (-97.679443359375 20.929445266723633)
1895,"2012",15.0,21.666666,-98.973335,POINT (-98.97333526611328 21.66666603088379)
1896,"2012",15.0,21.975,-98.566666,POINT (-98.56666564941406 21.975000381469727)
1897,"2012",15.0,22.00639,-99.05444,POINT (-99.054443359375 22.006389617919922)
1898,"2012",15.0,22.827778,-99.05139,POINT (-99.0513916015625 22.827777862548828)
1899,"2012",15.0,24.791945,-107.398056,POINT (-107.39805603027344 24.79194450378418)
1900,"2012",15.1,18.4375,-95.02556,POINT (-95.02555847167969 18.4375)
1901,"2012",15.1,20.257778,-97.41861,POINT (-97.41860961914062 20.25777816772461)
1902,"2012",15.1,20.462223,-98.07472,POINT (-98.07472229003906 20.462223052978516)
1903,"2012",15.1,20.748333,-97.865,POINT (-97.86499786376953 20.748332977294922)
1904,"2012",15.1,21.068333,-97.545,POINT (-97.54499816894531 21.06833267211914)
1905,"2012",15.1,21.220278,-98.674446,POINT (-98.67444610595703 21.220277786254883)
1906,"2012",15.1,21.76,-99.27,POINT (-99.2699966430664 21.760000228881836)
1907,"2012",15.1,22.840834,-99.19139,POINT (-99.19139099121094 22.84083366394043)
1908,"2012",15.2,15.9,-92.933334,POINT (-92.93333435058594 15.899999618530273)
1909,"2012",15.2,16.27861,-93.41861,POINT (-93.41860961914062 16.278610229492188)
1910,"2012",15.2,18.405,-96.83583,POINT (-96.83583068847656 18.405000686645508)
1911,"2012",15.2,19.05611,-103.78639,POINT (-103.78639221191406 19.056110382080078)
1912,"2012",15.2,19.261944,-103.613335,POINT (-103.61333465576172 19.261943817138672)
1913,"2012",15.2,20.31,-105.04972,POINT (-105.04972076416016 20.309999465942383)
1914,"2012",15.2,21.805834,-98.99167,POINT (-98.99166870117188 21.80583381652832)
1915,"2012",15.2,22.423056,-97.945,POINT (-97.94499969482422 22.42305564880371)
1916,"2012",15.2,22.498888,-98.825,POINT (-98.82499694824219 22.49888801574707)
1917,"2012",15.2,22.778889,-98.10333,POINT (-98.10333251953125 22.778888702392578)
1918,"2012",15.2,22.876944,-98.035,POINT (-98.03500366210938 22.876943588256836)
1919,"2012",15.2,23.723888,-106.78167,POINT (-106.78166961669922 23.723888397216797)
1920,"2012",15.2,26.012777,-111.34333,POINT (-111.34333038330078 26.01277732849121)
1921,"2012",15.3,17.429167,-95.01945,POINT (-95.01944732666016 17.429166793823242)
1922,"2012",15.3,18.008612,-88.82306,POINT (-88.82305908203125 18.00861167907715)
1923,"2012",15.3,18.017221,-89.27,POINT (-89.2699966430664 18.017221450805664)
1924,"2012",15.3,19.050833,-90.406944,POINT (-90.40694427490234 19.050832748413086)
1925,"2012",15.3,19.265,-103.291115,POINT (-103.2911148071289 19.264999389648438)
1926,"2012",15.3,20.463612,-89.223335,POINT (-89.22333526611328 20.463611602783203)
1927,"2012",15.3,20.750834,-89.83,POINT (-89.83000183105469 20.75083351135254)
1928,"2012",15.3,21.275833,-97.56,POINT (-97.55999755859375 21.275833129882812)
1929,"2012",15.3,21.513334,-98.1775,POINT (-98.17749786376953 21.513334274291992)
1930,"2012",15.3,21.835833,-98.816666,POINT (-98.81666564941406 21.835832595825195)
1931,"2012",15.3,22.034166,-104.861946,POINT (-104.86194610595703 22.03416633605957)
1932,"2012",15.3,22.500834,-98.91722,POINT (-98.91722106933594 22.50083351135254)
1933,"2012",15.3,22.635279,-98.91639,POINT (-98.91638946533203 22.635278701782227)
1934,"2012",15.3,22.828611,-99.020836,POINT (-99.02083587646484 22.828611373901367)
1935,"2012",15.3,22.948334,-98.8,POINT (-98.80000305175781 22.948333740234375)
1936,"2012",15.3,23.02861,-99.145836,POINT (-99.14583587646484 23.028610229492188)
1937,"2012",15.3,23.388334,-98.81111,POINT (-98.81111145019531 23.388334274291992)
1938,"2012",15.3,24.104166,-98.811386,POINT (-98.81138610839844 24.10416603088379)
1939,"2012",15.4,16.453611,-93.05556,POINT (-93.05555725097656 16.453611373901367)
1940,"2012",15.4,16.571945,-97.666664,POINT (-97.66666412353516 16.571945190429688)
1941,"2012",15.4,17.47139,-99.36916,POINT (-99.3691635131836 17.471389770507812)
1942,"2012",15.4,17.795279,-98.564445,POINT (-98.56444549560547 17.795278549194336)
1943,"2012",15.4,18.823889,-100.12556,POINT (-100.12555694580078 18.823888778686523)
1944,"2012",15.4,20.122223,-88.94833,POINT (-88.94833374023438 20.122222900390625)
1945,"2012",15.4,21.018612,-88.181946,POINT (-88.18194580078125 21.018611907958984)
1946,"2012",15.4,21.905,-99.24861,POINT (-99.24861145019531 21.905000686645508)
1947,"2012",15.4,24.8275,-107.38028,POINT (-107.38027954101562 24.827499389648438)
1948,"2012",15.5,19.338055,-103.60722,POINT (-103.60722351074219 19.338054656982422)
1949,"2012",15.5,19.502777,-96.611115,POINT (-96.61111450195312 19.502777099609375)
1950,"2012",15.5,20.390556,-88.47611,POINT (-88.47611236572266 20.39055633544922)
1951,"2012",15.5,20.887222,-97.80972,POINT (-97.80972290039062 20.887222290039062)
1952,"2012",15.5,21.26,-89.045,POINT (-89.04499816894531 21.260000228881836)
1953,"2012",15.5,21.413889,-98.48333,POINT (-98.48332977294922 21.413888931274414)
1954,"2012",15.5,22.059166,-98.17555,POINT (-98.17555236816406 22.059165954589844)
1955,"2012",15.5,22.377777,-105.254166,POINT (-105.25416564941406 22.377777099609375)
1956,"2012",15.6,20.580278,-97.84695,POINT (-97.8469467163086 20.580278396606445)
1957,"2012",15.6,20.990833,-87.78389,POINT (-87.78388977050781 20.990833282470703)
1958,"2012",15.6,21.681667,-97.693886,POINT (-97.69388580322266 21.68166732788086)
1959,"2012",15.6,21.689167,-98.60917,POINT (-98.60916900634766 21.689167022705078)
1960,"2012",15.6,22.658611,-98.690834,POINT (-98.69083404541016 22.658611297607422)
1961,"2012",15.6,23.482222,-98.98028,POINT (-98.98027801513672 23.482221603393555)
1962,"2012",15.7,18.222221,-100.75667,POINT (-100.75666809082031 18.22222137451172)
1963,"2012",15.7,18.504168,-95.03555,POINT (-95.03555297851562 18.504167556762695)
1964,"2012",15.7,18.572222,-88.45944,POINT (-88.45944213867188 18.572221755981445)
1965,"2012",15.7,18.736944,-102.78833,POINT (-102.788330078125 18.7369441986084)
1966,"2012",15.7,18.778055,-90.9225,POINT (-90.92250061035156 18.77805519104004)
1967,"2012",15.7,20.100834,-89.4625,POINT (-89.4625015258789 20.100833892822266)
1968,"2012",15.7,20.811111,-89.44666,POINT (-89.44666290283203 20.811111450195312)
1969,"2012",15.7,21.666666,-98.884445,POINT (-98.88444519042969 21.66666603088379)
1970,"2012",15.7,25.801111,-109.035,POINT (-109.03500366210938 25.801111221313477)
1971,"2012",15.8,16.580833,-90.702225,POINT (-90.70222473144531 16.580833435058594)
1972,"2012",15.8,17.8225,-101.07694,POINT (-101.07694244384766 17.822500228881836)
1973,"2012",15.8,17.918056,-101.35028,POINT (-101.35028076171875 17.91805648803711)
1974,"2012",15.8,18.508333,-89.395,POINT (-89.3949966430664 18.508333206176758)
1975,"2012",15.8,19.067223,-96.15833,POINT (-96.15833282470703 19.067222595214844)
1976,"2012",15.8,19.144722,-90.47945,POINT (-90.47944641113281 19.14472198486328)
1977,"2012",15.8,19.363056,-96.65833,POINT (-96.65833282470703 19.363056182861328)
1978,"2012",15.8,19.802221,-88.75445,POINT (-88.75444793701172 19.802221298217773)
1979,"2012",15.8,20.445833,-97.325,POINT (-97.32499694824219 20.445833206176758)
1980,"2012",15.8,20.467222,-89.079445,POINT (-89.0794448852539 20.467222213745117)
1981,"2012",15.8,20.540833,-97.47278,POINT (-97.4727783203125 20.54083251953125)
1982,"2012",15.8,20.643333,-90.21528,POINT (-90.21527862548828 20.643333435058594)
1983,"2012",15.8,20.741388,-89.31555,POINT (-89.3155517578125 20.74138832092285)
1984,"2012",15.8,21.133612,-98.539444,POINT (-98.53944396972656 21.13361167907715)
1985,"2012",15.8,21.241112,-98.75889,POINT (-98.7588882446289 21.241111755371094)
1986,"2012",15.8,21.589722,-88.1475,POINT (-88.14749908447266 21.5897216796875)
1987,"2012",15.8,21.701666,-99.041664,POINT (-99.04166412353516 21.7016658782959)
1988,"2012",15.8,22.125834,-98.73,POINT (-98.7300033569336 22.12583351135254)
1989,"2012",15.9,15.848611,-91.968056,POINT (-91.96805572509766 15.848610877990723)
1990,"2012",15.9,18.25,-95.359726,POINT (-95.35972595214844 18.25)
1991,"2012",15.9,20.079166,-97.06389,POINT (-97.06388854980469 20.079166412353516)
1992,"2012",15.9,21.078888,-89.28361,POINT (-89.28360748291016 21.078887939453125)
1993,"2012",15.9,21.391666,-98.875,POINT (-98.875 21.391666412353516)
1994,"2012",15.9,21.617222,-98.65278,POINT (-98.65277862548828 21.61722183227539)
1995,"2012",15.9,22.543056,-98.15139,POINT (-98.1513900756836 22.54305648803711)
1996,"2012",15.9,22.7425,-98.97222,POINT (-98.97222137451172 22.74250030517578)
1997,"2012",15.9,22.991945,-105.86139,POINT (-105.86138916015625 22.991945266723633)
1998,"2012",15.9,23.7,-98.2,POINT (-98.19999694824219 23.700000762939453)
1999,"2012",16.0,17.566668,-99.41889,POINT (-99.41889190673828 17.566667556762695)
2000,"2012",16.0,17.883055,-96.53306,POINT (-96.5330581665039 17.883054733276367)
2001,"2012",16.0,18.972778,-91.175835,POINT (-91.17583465576172 18.9727783203125)
2002,"2012",16.0,19.071667,-100.82833,POINT (-100.82833099365234 19.071666717529297)
2003,"2012",16.0,19.459167,-89.73805,POINT (-89.73805236816406 19.45916748046875)
2004,"2012",16.0,19.614721,-90.21667,POINT (-90.21666717529297 19.614721298217773)
2005,"2012",16.0,20.225555,-87.45805,POINT (-87.45805358886719 20.225555419921875)
2006,"2012",16.0,21.518888,-98.41028,POINT (-98.4102783203125 21.518888473510742)
2007,"2012",16.0,22.109167,-97.798615,POINT (-97.79861450195312 22.109167098999023)
2008,"2012",16.0,22.355,-98.2675,POINT (-98.26750183105469 22.354999542236328)
2009,"2012",16.0,27.823055,-109.88583,POINT (-109.88583374023438 27.823055267333984)
2010,"2012",16.1,16.496666,-94.43806,POINT (-94.43805694580078 16.496665954589844)
2011,"2012",16.1,17.7225,-101.21111,POINT (-101.21111297607422 17.72249984741211)
2012,"2012",16.1,18.438889,-95.17778,POINT (-95.17778015136719 18.438888549804688)
2013,"2012",16.1,21.116388,-97.41333,POINT (-97.413330078125 21.11638832092285)
2014,"2012",16.1,21.982222,-98.931946,POINT (-98.93194580078125 21.982221603393555)
2015,"2012",16.1,22.076944,-98.81194,POINT (-98.81194305419922 22.07694435119629)
2016,"2012",16.1,22.529444,-105.4525,POINT (-105.45249938964844 22.529443740844727)
2017,"2012",16.1,24.791666,-112.111115,POINT (-112.11111450195312 24.79166603088379)
2018,"2012",16.2,15.173889,-92.32528,POINT (-92.32527923583984 15.17388916015625)
2019,"2012",16.2,16.300556,-95.72667,POINT (-95.72666931152344 16.300556182861328)
2020,"2012",16.2,17.116667,-93.33056,POINT (-93.33055877685547 17.116666793823242)
2021,"2012",16.2,17.45,-95.38306,POINT (-95.383056640625 17.450000762939453)
2022,"2012",16.2,18.079166,-102.65611,POINT (-102.65611267089844 18.079166412353516)
2023,"2012",16.2,18.759167,-99.12111,POINT (-99.12110900878906 18.759166717529297)
2024,"2012",16.2,19.021944,-88.11083,POINT (-88.11083221435547 19.021944046020508)
2025,"2012",16.2,20.643055,-89.46167,POINT (-89.461669921875 20.643054962158203)
2026,"2012",16.2,20.764444,-87.86472,POINT (-87.8647232055664 20.76444435119629)
2027,"2012",16.2,21.486666,-97.91333,POINT (-97.913330078125 21.486665725708008)
2028,"2012",16.2,21.777222,-98.443886,POINT (-98.44388580322266 21.7772216796875)
2029,"2012",16.2,22.04,-98.41111,POINT (-98.4111099243164 22.040000915527344)
2030,"2012",16.2,22.49,-105.354164,POINT (-105.35416412353516 22.489999771118164)
2031,"2012",16.2,22.565834,-97.905,POINT (-97.90499877929688 22.565834045410156)
2032,"2012",16.2,25.363333,-106.700554,POINT (-106.70055389404297 25.363332748413086)
2033,"2012",16.3,16.419722,-92.76778,POINT (-92.76777648925781 16.419721603393555)
2034,"2012",16.3,16.662222,-92.95639,POINT (-92.95639038085938 16.662221908569336)
2035,"2012",16.3,17.527222,-92.93056,POINT (-92.93055725097656 17.5272216796875)
2036,"2012",16.3,18.982779,-103.53083,POINT (-103.53083038330078 18.982778549194336)
2037,"2012",16.3,19.088612,-102.35083,POINT (-102.350830078125 19.088611602783203)
2038,"2012",16.3,19.423056,-96.388054,POINT (-96.38805389404297 19.42305564880371)
2039,"2012",16.3,20.59639,-105.22,POINT (-105.22000122070312 20.596389770507812)
2040,"2012",16.3,21.627777,-99.01583,POINT (-99.01583099365234 21.627777099609375)
2041,"2012",16.3,22.122223,-105.20389,POINT (-105.20388793945312 22.122222900390625)
2042,"2012",16.4,16.4175,-95.59889,POINT (-95.59889221191406 16.417499542236328)
2043,"2012",16.4,16.8225,-99.47833,POINT (-99.47833251953125 16.822500228881836)
2044,"2012",16.4,19.100277,-103.62055,POINT (-103.62055206298828 19.100276947021484)
2045,"2012",16.4,21.841667,-98.925,POINT (-98.92500305175781 21.84166717529297)
2046,"2012",16.4,22.503334,-98.617226,POINT (-98.61722564697266 22.503334045410156)
2047,"2012",16.5,18.126112,-89.14361,POINT (-89.14360809326172 18.12611198425293)
2048,"2012",16.5,18.2475,-100.53833,POINT (-100.538330078125 18.247499465942383)
2049,"2012",16.5,18.638334,-90.29833,POINT (-90.29833221435547 18.638334274291992)
2050,"2012",16.5,20.360556,-89.47639,POINT (-89.47638702392578 20.36055564880371)
2051,"2012",16.5,21.832222,-98.50389,POINT (-98.50389099121094 21.83222198486328)
2052,"2012",16.5,22.405556,-105.458336,POINT (-105.45833587646484 22.405555725097656)
2053,"2012",16.5,22.452778,-98.19722,POINT (-98.19721984863281 22.452777862548828)
2054,"2012",16.6,18.173056,-93.62334,POINT (-93.62333679199219 18.17305564880371)
2055,"2012",16.6,18.914167,-101.71778,POINT (-101.71778106689453 18.914167404174805)
2056,"2012",16.6,21.803333,-105.115555,POINT (-105.11555480957031 21.803333282470703)
2057,"2012",16.6,22.21611,-97.99861,POINT (-97.99861145019531 22.216110229492188)
2058,"2012",16.7,18.355556,-100.274445,POINT (-100.27444458007812 18.35555648803711)
2059,"2012",16.7,19.216667,-103.71306,POINT (-103.71305847167969 19.21666717529297)
2060,"2012",16.7,19.261389,-96.41,POINT (-96.41000366210938 19.261388778686523)
2061,"2012",16.7,20.479166,-97.00972,POINT (-97.00971984863281 20.47916603088379)
2062,"2012",16.7,20.959723,-97.41889,POINT (-97.41889190673828 20.9597225189209)
2063,"2012",16.8,14.919723,-92.25694,POINT (-92.25694274902344 14.919722557067871)
2064,"2012",16.8,16.475277,-95.28139,POINT (-95.28138732910156 16.475276947021484)
2065,"2012",16.8,16.708889,-93.4025,POINT (-93.40249633789062 16.70888900756836)
2066,"2012",16.8,16.75,-94.75,POINT (-94.75 16.75)
2067,"2012",16.8,18.001112,-93.37639,POINT (-93.37638854980469 18.00111198425293)
2068,"2012",16.8,18.296667,-90.696945,POINT (-90.69694519042969 18.296667098999023)
2069,"2012",16.8,19.575556,-88.045,POINT (-88.04499816894531 19.5755558013916)
2070,"2012",16.8,20.373888,-90.05222,POINT (-90.0522232055664 20.37388801574707)
2071,"2012",16.8,21.560833,-98.81917,POINT (-98.81916809082031 21.560832977294922)
